filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
REMHI Report - Nunca Mas.pdf,241,"Al día siguiente de que ella se escapara de donde la tenían detenida, llegaron tres hombres vestidos de civil y fuertemente armados a la casa familiar (carro con placas P-16765). Dos de los hombres entraron a la casa, intimidaron con sus armas a la familia registrando la casa durante una hora. Engrilletaron a Marco Antonio en uno de los sillones de la sala y le colocaron maskin-tape en la boca. Pusieron un saco alrededor de su cabeza, lo echaron sobre la palangana del picop y se lo llevaron sin que les importaran las súplicas de la mamá. Jamás volvimos a saber de él. Los papás buscaron a Marco Antonio. Fueron a Quetzaltenango a hablar con el coronel Quintero, buscaron el apoyo de la jerarquía de la Iglesia católica sin obtenerlo. El Arzobispo Casariego se ofreció a mediar ante el general Lucas, entonces presidente de la República, con quien dijo que desayunaba cada miércoles. Buscaron posteriormente el apoyo de otros obispos, periodistas, jefe de la policía, el siguiente presidente general Ríos Montt, pero no consiguieron nada. La respuesta de las autoridades militares fue siempre la misma: a su hijo lo secuestró la guerrilla. Toda la familia tuvo que salir del país por las amenazas. Caso 11826, Guatemala, 1981.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
1",1,0.5,0,0,0,"[""obligaciones del Estado"",""responsabilidades del Estado"",""la (non)reconocimiento"",""exclusión (social)"",""vulnerabilidad"",""violencia continua"",""necesidad de apoyo"",""violencia estructural"",""reclamación de los derechos humanos"",""resistencia"",""sobreviviente""]","
Desaparición forzada","
El relato describe la captura clandestina, el ocultamiento del paradero y la negativa estatal a reconocer o investigar, elementos centrales de la desaparición forzada. La negación oficial y las amenazas que fuerzan el exilio revelan impunidad y continuidad del crimen."
REMHI Report - Nunca Mas.pdf,242,"En la mayor parte de las ocasiones la respuesta oficial varió entre la negación de la captura o de que se conociera su paradero al uso de versiones contradictorias que produjeron mayor confusión entre los familiares. Además, el mero hecho de realizar esas gestiones supuso en muchas ocasiones amenazas directas o veladas para amedrentar a los sobrevivientes. Muchas familias vivieron así una profunda contradicción entre la necesidad de conocer lo sucedido y la parálisis de la acción para no ponerse más en peligro.",1,Se menciona explícitamente a familiares y sobrevivientes afectados por desapariciones y amenazas; no hay testimonios directos.,1,1,0.5,0,0,0,"[obligaciones del Estado,responsabilidades del Estado,la (non)reconocimiento,vulnerabilidad,violencia continua,reclamación de los derechos humanos,sobreviviente]",0,0,0,0,0,0,[],Impunidad y encubrimiento estatal,"La negación de la captura y las versiones contradictorias evidencian prácticas de encubrimiento que obstaculizan la verdad y la justicia, sosteniendo el temor y la desprotección de las familias.

Razonamiento: 
Sufrimiento es fuerte por las amenazas a sobrevivientes, la confusión inducida y la parálisis por miedo, que reflejan vulnerabilidad y violencia continuada. Ciudadanía es fuerte porque la respuesta oficial niega y confunde, incumpliendo obligaciones y responsabilidades estatales hacia titulares de derechos. Capacidad de acción aparece indirectamente: las familias realizan gestiones (búsqueda de verdad), pero su agencia queda restringida por el riesgo."
REMHI Report - Nunca Mas.pdf,243,"En la zona militar me amenazaron con una pistola porque buscaba a ese hombre, y que si seguía buscándolo pues llegaban a matarme en mi casa a mí y a mis hijos. Entonces yo me entristecí mucho, verdad, y un mi primo que trabajaba en la zona de Cobán vino un día que le dieron feriado y llegó a la casa. Me dijo: mira no busqués a Alfredo, me dijo, porque a él no lo hallas ni vivo ni muerto. Conformate, cuida a tus hijos y eso es todo, y no preguntes por él porque te van a venir a matar. Yo lo hago por vos, me dijo, yo no quiero que vos sufras una tragedia de nada porque yo sé que no debes nada. Caso 5334, Pozo de Agua, Baja Verapaz, 1983.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,0.5,0,0,0,"[obligaciones del Estado, responsabilidades del Estado, vulnerabilidad, violencia continua, necesidad de apoyo, víctima(s) inocente(s), resistencia (cotidiana)]",Desaparición forzada,"Testimonio de familiar que, al buscar a un desaparecido, es amenazada por militares. Esto evidencia desaparición forzada, vulnerabilidad y violencia continua; la víctima se sabe inocente. Hay agencia en la búsqueda inicial, pero es sofocada por el terror. Implica incumplimiento de obligaciones estatales de protección y justicia."
REMHI Report - Nunca Mas.pdf,244,"Lo primero que pensábamos era pedir a los seres queridos, cuando decían que todavía estaban vivos, pero ahora que ya fue hace doce años, me imagino que ellos ya no están, pues ya están muertos, y se pone a pensar uno que ya muertos qué se puede hacer. Caso 1509, (Desaparición Forzada), Santa Ana, Petén, 1984.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,0.5,0,0,0,"[obligaciones del Estado, la (non)reconocimiento, vulnerabilidad, violencia continua, resistencia (cotidiana), sobreviviente]",duelo ambiguo,"Testimonio refleja incertidumbre prolongada, luego aceptación de muerte y sensación de impotencia propia de la desaparición forzada. El duelo queda congelado entre esperanza y resignación, marcando relaciones familiares, memoria y búsqueda, incluso cuando ya no se espera retorno."
REMHI Report - Nunca Mas.pdf,245,"En algunos testimonios aparecen sentimientos de culpa por no haber sabido utilizar antes los mecanismos de corrupción que en algunas ocasiones sirvieron para liberar a los cautivos. Sin embargo, esa autoinculpación no está siempre asociada a duelo alterado.",1," Habla de testimonios y culpa ligados a liberar cautivos, mencionando cautivos como víctimas; no hay voz directa de víctimas.",0,0.5,0,0,1,0,"[vulnerabilidad, violencia estructural, responsabilidad]",0,0,0,0,0,0,[],psicologización/medicalización del duelo,"Se alude a autoinculpación por no usar corrupción para liberar cautivos, lo que implica autoatribución de responsabilidad y sufrimiento en un contexto de violencia estructural. Predomina la culpabilización de la víctima y, secundariamente, el sufrimiento. No hay referencias a ciudadanía, agencia o reconciliación; el encuadre es psicologizante."
REMHI Report - Nunca Mas.pdf,246,"Lo metieron al destacamento a mi papá junto a mi hermanito y mi hermanita. A ellos los soltaron diciéndoles: ""digan que su papá se fue a la playa a trabajar"". Y mis hermanitos no nos contaron la verdad hasta cinco días después. Por eso yo me encabroné y me fui al destacamento a reclamar a mi papá. Siempre me salieron con las mentiras de que no estaba allí, que estaba en la playa, que tal vez lo había matado la guerrilla, etc. Después de tres o cuatro visitas al destacamento me dijeron que lo iban a buscar y ya iba a aparecer. Me confié y pensé que iba a aparecer, pero nunca más apareció. Después de dos meses vendimos unas vacas y sacamos dinero para ir a platicar con un señor que tenía influencia y le dijimos que ahí estaba el dinero para sacarlo. Era amigo nuestro y nos regañó: ""se durmieron, ya pasaron dos meses, ahora ya está muerto, mejor ocupen el dinero en otra cosa"". Nos regresamos tristes. Hicimos el velorio pero nunca supimos de mi papá. Caso 736 (Secuestro, capturas y torturas antes de la masacre de Cuarto Pueblo) Cooperativa El Injerto, Los Angeles, Ixcán, Quiché, 1981.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,1,0,0.5,1,"[obligaciones del Estado, la (non)reconocimiento, vulnerabilidad, violencia continua, violencia estructural, necesidad de apoyo, reclamación de los derechos humanos, resistencia (cotidiana), protesta, resiliencia, conmemoración]",Desaparición forzada e impunidad estatal,"Testimonio de desaparición forzada con engaños oficiales y ausencia definitiva. La declarante expresa ira y realiza acciones persistentes para recuperar a su padre, evidenciando sufrimiento y capacidad de acción. La respuesta estatal muestra impunidad; el velorio sin cuerpo indica duelo interrumpido y daño prolongado."
REMHI Report - Nunca Mas.pdf,247,"La convicción de que muchas personas desaparecidas se encontraban en realidad cautivas por los cuerpos de seguridad se apoya en numerosos testimonios recogidos, en los que algunos declarantes fueron testigos de este hecho. En algunas ocasiones los lazos familiares entre la población civil y algunos soldados, fueron una fuente de información sobre la situación de personas capturadas, pero a pesar de sus gestiones la mayor parte de las veces no se conoció el destino final de sus familiares. Muchos de ellos pueden encontrarse en cementerios clandestinos y fosas comunes que, según los testimonios recogidos, existen en varios destacamentos.",1,"Habla de personas desaparecidas, capturadas y fosas comunes, basado en testimonios, sin citas directas de víctimas.",0.5,1,0.5,0,0,0,"[obligaciones del Estado, la (non)reconocimiento, vulnerabilidad, violencia continua, violencia estructural, reclamación de los derechos humanos, resistencia (cotidiana)]",0,0,0,0,0,0,[],Desaparición forzada,"El segmento describe desaparición forzada: cautiverio por fuerzas de seguridad, clandestinidad y fosas comunes. Predomina el sufrimiento por la incertidumbre y violencia continua; hay implicación de obligaciones estatales incumplidas; y agencia limitada en las gestiones familiares. No aparecen reconciliación, culpabilización ni sentimientos considerados inaceptables."
REMHI Report - Nunca Mas.pdf,248,"Pues creo que lo mataron luego, porque ya no apareció. Ellos llegaron otra vez a la casa y decían: ¿dónde está tu marido? Porque se extravió. Yo le dije, que cómo se va a extraviar si está con ustedes. Ellos dijeron hace dos días que se vino, dijo que iba a ver su milpa. Pues cómo es posible que vaya a ver la milpa, si ni siquiera había nacido. Me tienen que decir la verdad, donde está, les dije. Entonces esa vez estuve buscando e investigando, pero nada. Caso 3713 (Secuestro por los soldados), Cotzal, Quiché, 1978.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,1,0,0,0,"[obligaciones del Estado,titular(es) de derechos,la (non)reconocimiento,vulnerabilidad,violencia estructural,violencia continua,reclamación de los derechos humanos,resistencia (cotidiana),resiliencia]",Desaparición forzada,"Predomina el sufrimiento por la desaparición forzada: vulnerabilidad ante soldados y violencia estructural y continua. También hay capacidad de acción: ella investiga y exige verdad. Finalmente, ciudadanía: interpela obligaciones del Estado y se posiciona como titular de derechos ante la negación y el no reconocimiento."
REMHI Report - Nunca Mas.pdf,249,"Las reacciones de duelo y la ambivalencia, pueden ser en estos casos mucho más intensas y persistentes. Los familiares tienen que aprender a tolerar la ambigüedad de su situación y afrontar muchas de las tareas del duelo desde su propia experiencia de la desaparición.",1,"Describe a familiares de desaparecidos y su duelo; habla de víctimas indirectas, no testimonian directamente.",0,1,0.5,0,0,0,"[vulnerabilidad, violencia continua, resiliencia]",0,0,0,0,0,0,[],Duelo ambiguo,"El texto refleja una pérdida sin cierre por desaparición, con ambivalencia y duelo prolongado. Este marco psicosocial resalta la incertidumbre persistente, la imposibilidad de rituales de cierre y la necesidad de adaptación continua de los familiares para convivir con la ausencia-presencia del desaparecido."
REMHI Report - Nunca Mas.pdf,250,"Lamentablemente ahora todavía lloro y pienso en eso y me pongo a pensar ... Ha sido muy duro, porque para mi el dolor es no enterrarlo yo, y me quedé con los niños. Porque si hubiera sido por enfermedad de Dios, en .fin hubiera sido diferente y nos hubiéramos conformado, en cambio yo vi quienes fueron los que lo llevaron y no lo entregaron. Este es el dolor por él, pobres de nosotros que nos hemos quedado en la destrucción. Los pensamientos que teníamos se destruyeron o se cayeron. Y mis hijos, tal vez porque no tienen padre se fueron a la perdición, y como ella ya no conoció a su papá. A él saber cómo le quitaron la vida, saber si lo habrán enterrado, o saber en donde lo dejaron tirado, entonces ese es el dolor que siento, porque no me enseñaron a mi marido, ni tampoco lo enterré. Mis hijos dicen: mamá, mi pobre papá dónde habrá quedado, tal vez pasa el sol sobre sus huesos, tal vez le pasa la lluvia o el aire, en dónde estará... como que fuera un animal mi papá ... Esto es el dolor. Caso 059, Aldea La Victoria, San Juan Ostuncalco, Zona Militar de Quetzaltenango, 1985.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,0,0,0,0,"[la (non)reconocimiento, vulnerabilidad, violencia continua, violencia cotidiana]",Duelo ambiguo por desaparición forzada,"Testimonio centrado en dolor persistente por la desaparición: vulnerabilidad y sufrimiento continuos, cotidianos, sin cuerpo ni entierro. Indirectamente aparece ciudadanía por no reconocimiento de la persona y la negación del rito funerario. No hay agencia, reconciliación, culpabilización ni emociones inaceptables como odio o venganza."
REMHI Report - Nunca Mas.pdf,251,"A pesar de que la desaparición no constituyó una práctica de la guerrilla, algunos ajusticiamientos internos conllevó en ocasiones una ausencia de información sobre la persona así como un sentimiento de injusticia.",1,"Se describe el impacto en personas afectadas por ajusticiamientos internos y la ausencia de información, no testimonios directos.",0,1,0,0,0,0,[vulnerabilidad],0,0,0,0,0,0,[],Derecho a la verdad,"El segmento subraya el sufrimiento: ejecuciones internas dejaron ausencia de información y sentimiento de injusticia, mostrando vulnerabilidad de las víctimas. No hay agencia ni reconciliación. Se sugiere el marco de derecho a la verdad, dado el ocultamiento de información que impide justicia."
REMHI Report - Nunca Mas.pdf,252,"Lo que yo persigo y quiero y exijo y tengo ese derecho es que me entreguen los restos de mi hija porque además se sabe que después de toda una serie de interrogatorios que les hicieron en Managua, mi hija no estaba bien de la cabeza, porque ella había aguantado con el enemigo, o con las fuerzas de seguridad porque su convicción era fuerte, pero con ellos, ya no tuvo ella fuerzas para luchar ... Dijimos bueno, vamos a entregar nuestros hijos a una lucha, creyendo en ella, también tenemos derecho a que nos den una aclaración por esa misma entrega que hicimos, no fue de un día, ni de un mes, ni de un año. Y quedarse uno así usted, para mí ni hay nada, nada que me llame, al contrario, voy a alguna reunión, si ponen música yo siento un nudo aquí .. Yo quiero, pues, limpiar el nombre de ella no porque soy su madre, porque la conocí, porque la parí y porque la comprendí, no, sino porque yo sé que ella fue una combatiente ejemplar, yo sé que ella se jugó la vida por los demás. Caso 405, Guatemala, 1979.",2,Es una cita del documento.,0,0,0,0,0,0,[],1,1,1,0,0,0,"[titular(es) de derechos, sujeto(s) de derechos, la (non)reconocimiento, vulnerabilidad, violencia continua, martir(es), reclamación de los derechos humanos, defensor de la memoria, lucha, resistencia]",Duelo sin cierre,"La declarante se afirma como titular de derechos al exigir restos y aclaración. El dolor persistente y los interrogatorios que afectaron la salud mental de su hija expresan vulnerabilidad y violencia continuada. Exigir, limpiar el nombre y reivindicarla como combatiente ejemplar muestran reclamación de derechos y defensa de la memoria, es decir, agencia activa."
REMHI Report - Nunca Mas.pdf,253,"El apoyo a los procesos de duelo La ruptura de los procesos de duelo tiene todavía un impacto importante. Las personas que necesitan más apoyo pueden ser: las que no pueden hablar de la persona sin sentir una gran tristeza, incluso mucho tiempo después; las que se sienten siempre enfermas; las incapaces de despojarse de los objetos del muerto, aunque esto puede variar culturalmente; las que no ven sentido a la vida; las que presentan reacciones autodestructivas (intento de suicidio, golpearse); y las que padecen alcoholismo. . En los testimonios analizados, el duelo alterado en el momento de los hechos, aparece en una proporción media (8% ), respecto al conjunto de los efectos descritos. Sin embargo, ese duelo alterado aumenta en la actualidad (15%), es decir que, por cada persona que mostró alteración de duelo en el momento de los hechos, hay dos que lo manifiestan hoy. Ese aumento muestra las dificultades que han tenido muchas personas y la importancia de poder enfrentar ese duelo actualmente.",1,El segmento describe consecuencias del duelo en personas afectadas y analiza testimonios; no hay voces directas de víctimas.,0.5,1,0.5,0,0,0,"[obligaciones del Estado, vulnerabilidad, necesidad de apoyo, resiliencia]",0,0,0,0,0,0,[],trauma psicosocial y salud mental,"El segmento describe duelo complicado, síntomas persistentes y conductas autodestructivas, destacando la necesidad de apoyo. Predomina el sufrimiento (vulnerabilidad, necesidad de apoyo). Indirectamente alude a ciudadanía por la obligación estatal de proveer soporte psicosocial, y a capacidad de acción por la posibilidad de afrontar el duelo con resiliencia."
REMHI Report - Nunca Mas.pdf,254,Los datosn Impacto del duelo alterado,0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,255,El análisis cuantitativo nos da algunas pistas respecto a las personas que más dificultades tuvieron en el proceso de duelo por los familiares muertos.,1," Menciona a personas con mayores dificultades de duelo por familiares muertos, aludiendo explícitamente a víctimas indirectas.",0,1,0,0,0,0,"[vulnerabilidad,necesidad de apoyo]",0,0,0,0,0,0,[],Trauma psicosocial y duelo,"El foco es el duelo por familiares muertos. Esto apunta a trauma psicosocial y a la necesidad de apoyo emocional, ritual y comunitario para elaborar pérdidas, componente central en comisiones de verdad que abordan daños invisibles no capturados por marcos jurídicos o políticos."
REMHI Report - Nunca Mas.pdf,256,"1) Aquellas personas que tienen ahora mayores dificultades son las que perdieron a su familiar en masacres colectivas y que no pudieron enterrarlo, sino que el cuerpo quedó en paradero desconocido o tal vez en una fosa. La persona no puede integrar la pérdida en su vida cuando desconoce dónde mataron a su familiar o dónde puede estar su cuerpo, porque eso significa que pueden quedar resquicios de esperanza (real o fantaseada) de que esté vivo e intentar cerrar el dolor sería, de algún modo, una traición. De ahí la importancia social de las exhumaciones. Algunas familias pueden sin embargo tener una actitud ambivalente, porque mientras por un lado eso significa tener la certeza de la muerte y un lugar de referencia para los ritos, al mismo tiempo pueden sentir que es una amenaza al equilibrio que la persona poco a poco consiguió con el paso de los años.",1,"Describe familiares de víctimas de masacres, su duelo, incertidumbre y la importancia de exhumaciones; no testimonios directos.",0.5,1,0.5,0,0,0,"[la (non)reconocimiento,vulnerabilidad,violencia continua,violencia histórica,necesidad de apoyo,resiliencia,conmemoración]",0,0,0,0,0,0,[],duelo ambiguo,"Predomina Sufrimiento por la pérdida no resuelta, la incertidumbre y la necesidad de apoyo que hacen vulnerables a las familias. Capacidad de acción aparece en la resiliencia y en la función ritual de las exhumaciones. Ciudadanía, de forma indirecta, en el reconocimiento social de las víctimas. Marco adicional: duelo ambiguo."
REMHI Report - Nunca Mas.pdf,257,"2) En cambio, la gente que sí pudo saber dónde mataron a sus familiares hoy en día ya no tienen tanto ese duelo. Ellos sufrieron en aquellos años de más enfermedades y problemas de salud. Confirmar la muerte y perder las esperanzas -los datos indican que sobre todo si no se pudo enterrar el cadáver- significó para mucha gente ""enfermarse"", que es el modo en que muchas personas se refieren a la manera como el cuerpo se quiebra por la pena.",1,Describe familiares de personas asesinadas y su duelo y enfermedades; no hay testimonios directos de víctimas.,0,1,0,0,0,0,"[vulnerabilidad,violencia histórica,víctima(s) pasiva(s)]",0,0,0,0,0,0,[],Duelo y salud mental,"El segmento describe efectos psicológicos y somáticos del duelo por ejecuciones y desapariciones, agravados por la falta de entierro. Esto encaja con Sufrimiento: vulnerabilidad, carácter histórico de la violencia y víctimas pasivas. No hay apelaciones a derechos, agencia, reconciliación, culpabilización ni emociones consideradas inaceptables."
REMHI Report - Nunca Mas.pdf,258,"3) Están por último aquellas familias que supieron de la muerte y que además pudieron hacer entierro. En ellas lo que domina, además de la tristeza por la muerte, son los sentimientos de injusticia y cólera por lo sucedido. El entierro cierra el ciclo de la JllUerte y permite a Jos sobrevivientes expresar la rabia e indignación hacia los autores.",1,"Describe a familiares y sobrevivientes víctimas, sus emociones y ritos funerarios; no hay testimonio directo de las víctimas.",0,1,0.5,0,0,1,"[vulnerabilidad,conmemoración,sobreviviente,ira]",0,0,0,0,0,0,[],Duelo y rituales funerarios,"Predominan sufrimiento por la muerte y emociones de injusticia, cólera, rabia e indignación. El entierro actúa como rito de cierre y conmemoración que habilita a los sobrevivientes a expresarlas públicamente. No hay referencias a ciudadanía, reconciliación ni culpabilización de las víctimas."
REMHI Report - Nunca Mas.pdf,259,"Si los familiares desean que se hagan las exhumaciones, será necesario acompañarlas de cerca, teniendo en cuenta una reflexión colectiva desde las propias personas, con sus rituales familiares o comunitarios. Respetar el ritmo, las creencias y las demandas de la gente puede permitir que la exhumación sea una fuente de apoyo y no una fuente de dolor. Es necesario entender que un duelo alterado significa un equilibrio precario e inestable de pena que a veces vuelve, pero que al fin y al cabo es un equilibrio. No debe, por tanto, tocarse gratuitamente sin cuidar el proceso. Nuestros datos sugieren que, desde un punto de vista psicosocial, las exhumaciones son necesarias cuando Jos familiares implicados las quieren y, de ser posible, se acompaña adecuadamente todo el proceso.",1,"Habla de familiares y su duelo en exhumaciones, respetar sus rituales y demandas, sin testimonios directos",0.5,1,1,0,0,0,"[la (non)reconocimiento, vulnerabilidad, necesidad de apoyo, movilización (comunitaria), protagonista, conmemoración]",0,0,0,0,0,0,[],Reparación psicosocial y duelo,"El texto subraya sufrimiento (vulnerabilidad y necesidad de apoyo en duelos alterados), capacidad de acción (familiares como protagonistas que deciden y guían con rituales) y ciudadanía indirecta (reconocimiento cultural). No hay reconciliación, culpabilización ni emociones estigmatizadas; se propone acompañamiento para evitar re-traumatización y favorecer procesos de duelo."
REMHI Report - Nunca Mas.pdf,260,"Desde el punto de vista psicológico, las claves para enfrentar los procesos de duelo parecen ser: 1) aceptación de la pérdida con realización de rituales y ceremonias de despedida y recuerdo; 2) la posibilidad de expresión sobre la persona y la situación traumática; 3) la adaptación a la nueva situación, el cambio de roles familiares, sentido del mundo o la propia identidad; 4) reubicación de las personas muertas, estableciendo los vínculos con los que murieron y las relaciones con otras personas (Worden, 1991). Estas claves suponen también algunos pasos para apoyar a los familiares a enfrentar el duelo alterado. Nuestros datos apuntan también de manera clara que dado el carácter de los hechos y la dinámica social de la represión, la realización del duelo necesita de información clara sobre el destino de los familiares; reconocimiento público de los hechos y de la responsabilidad institucional y acciones de restitución social y dignificación de las víctimas.",1," Habla de familiares y la dignificación de las víctimas y necesidades de información, reconocimiento y restitución para el duelo.",1,1,0.5,0,0,0,"[obligaciones del Estado, responsabilidades del Estado, la (non)reconocimiento, vulnerabilidad, necesidad de apoyo, violencia estructural, conmemoración, resiliencia]",0,0,0,0,0,0,[],Reparación simbólica y dignificación,"Se enfatiza ciudadanía por reconocimiento público, responsabilidad institucional y restitución social; sufrimiento por duelo, vulnerabilidad y necesidad de apoyo en un contexto de represión; y capacidad de acción por rituales, expresión y adaptación (conmemoración y resiliencia) que muestran agencia en el proceso de duelo y memoria colectiva."
REMHI Report - Nunca Mas.pdf,261,"Digamos que no vamos a recuperar de nuevo a la familia, pero tan siquiera los huesos que logramos encontrar para tal vez así, más o menos se olvida uno de ellos, de no estar dudando donde quedaron porque ellos no son animales para quedar tirados donde quiera, pues ojalá que se llegue a recuperar tan siquiera los huesos de ellos, hermano. Caso 2355, Sibinal, San Marcos, 1983.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
0.5",1,0.5,0.5,0,0,"[la (non)reconocimiento, vulnerabilidad, necesidad de apoyo, violencia histórica, resiliencia, sobreviviente, olvido]","
Duelo, verdad y sepultura digna","
La voz testimonia pérdida y necesidad de recuperar restos para cerrar la duda, subrayando dignidad de los suyos (no son animales). Se evidencia dolor persistente y vulnerabilidad; también agencia en la búsqueda y esperanza de exhumación. La mención de olvidar apunta a cierre personal más que a perdón."
REMHI Report - Nunca Mas.pdf,262,"A pesar de las dificultades y la criminalización que han sufrido muchas veces los sobrevivientes, algunos grupos de familiares han tratado de enfrentar colectivamente estas pérdidas, acompañar su propio proceso de duelo y participar en actividades sociales con sentido comunitario.",1," El segmento habla de sobrevivientes y familiares afrontando pérdidas y duelo colectivo, sin testimonios directos de víctimas.",0.5,1,1,0,0,0,"[discriminación, exclusión (social), marginalización, vulnerabilidad, violencia estructural, necesidad de apoyo, sobreviviente, grupo(s) de apoyo mutuo, movilización (comunitaria), resiliencia, resistencia (cotidiana)]",0,0,0,0,0,0,[],duelo colectivo y apoyo mutuo comunitario,"Capacidad de acción es central: los familiares se organizan, enfrentan pérdidas y participan en actividades sociales con sentido comunitario, mostrando resiliencia y apoyo mutuo. Sufrimiento aparece por pérdidas, duelo y dificultades, incluida la criminalización. Ciudadanía se insinúa por la criminalización, que denota discriminación, exclusión y marginalización de sobrevivientes."
REMHI Report - Nunca Mas.pdf,263,"Asistimos a reuniones de viudas para poder localizar en dónde están nuestros muertos, para darles santa sepultura. Caso 0323, Aldea Bethania, Quetzaltenango, 1976.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,1,0,0,0,"[obligaciones del Estado, la (non)reconocimiento, vulnerabilidad, violencia histórica, necesidad de apoyo, grupo(s) de apoyo mutuo, movilización (comunitaria), conmemoración, resiliencia]",Duelo y búsqueda de desaparecidos,"El testimonio revela sufrimiento por la viudez y la pérdida, y la vulnerabilidad asociada a la búsqueda de restos. A la vez muestra capacidad de acción mediante reuniones de viudas como grupos de apoyo y movilización para localizar cuerpos y conmemorarlos. Indirectamente interpela obligaciones estatales incumplidas."
REMHI Report - Nunca Mas.pdf,264,"Fruto de ello es la conciencia de muchas ·personas de la necesidad de medidas de reparación y el que éstas sean consideradas demandas sociales prioritarias, tal y como será analizado más adelante.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,265,"3. Golpear al caído Bueno, porque así lo están haciendo nada más. Nomás nos han echado en culpa las cosas que han pasado, porque yo tengo mi trabajo, yo tengo mi milpa, tengo maíz, tengo vacas, tengo carneros. Pero nomás nos culparon de esa forma. Caso 4099 (Captura y tortura), Chajul, Quiché, 1976.",2,Es una cita del documento.,0,0,0,0,0,0,[],0.5,1,0,0,1,0,"[la (non)reconocimiento, discriminación, vulnerabilidad, víctima(s) inocente(s), violencia continua]",Estigmatización,"Sufrimiento fuerte por captura, tortura y golpizas: expresa vulnerabilidad y se reivindica como víctima inocente. Culpabilización clara al afirmar que les han echado la culpa. Ciudadanía aparece por el no reconocimiento de su condición de campesino trabajador, evidenciando discriminación y trato injusto por parte de las autoridades o perpetradores."
REMHI Report - Nunca Mas.pdf,266,"La culpabilización y responsabilización de las víctimas y sobrevivientes ha sido un elemento central de la estrategia contrainsurgente. Para ello el Ejército utilizó como métodos más importantes: la propaganda y guerra psicológica; los métodos de militarización e inducción de la conformidad, como las PAC; y las sectas religiosas. La manipulación de los conceptos culturales mayas12-como la atribución a la propia conducta, la alteración del equilibrio con la comunidad y de la noción de pecado desde una perspectiva religiosa-, se orientó a culpabilizar a la gente y ocultar la intencionalidad de las estrategias represivas.",1,Menciona explícitamente a víctimas y sobrevivientes como objeto de la estrategia contrainsurgente; no aparecen testimonios directos de víctimas.,0.5,0.5,0,0,1,0,"[responsabilidades del Estado, discriminación, marginalización, violencia estructural, violencia continua]",0,0,0,0,0,0,[],Control social mediante manipulación cultural-religiosa,"Se explicita la culpabilización y responsabilización de víctimas como eje contrainsurgente. El uso de PAC, propaganda y sectas evidencia responsabilidades estatales y discriminación/marginalización de población maya. La referencia a guerra psicológica y estrategias represivas indica violencia estructural y continuada, base del sufrimiento descrito."
REMHI Report - Nunca Mas.pdf,267,"Ustedes como tenían pecado sufrieron, como quien dice ustedes pagaron su pecado, pero esos nuevos no han pasado por los sufrimientos como ustedes en Acama!. Están todavía con las ideas rebeldes y ahora ustedes los recibieron. Les hemos perdonado una vez, pero la segunda no. Amenazas por recibir desplazados internos en su comunidad. Taller, Cobán, Alta",1," Menciona amenazas por recibir desplazados internos, víctimas del conflicto, pero no hablan en primera persona.",1,1,0.5,1,1,0,"[discriminación, exclusión (social), marginalización, violencia histórica, violencia continua, vulnerabilidad, movimiento(s) de solidaridad, perdón]",0,0,0,0,0,0,[],Estigmatización moral/religiosa,"El segmento explicita sufrimiento pasado y amenaza presente; se atribuye ese sufrimiento al “pecado” de las víctimas, culpabilizándolas y justificando nuevas agresiones. El lenguaje de “perdón” refuerza una lógica punitiva que condiciona la convivencia, no la reconciliación, y opera junto a la exclusión y estigmatización de quienes acogen desplazados."
